60	1	What is the capital of Denmark?	Copenhagen
61	1	What is the capital of India?	New Delhi
62	1	What is the capital of Lithuania?	Vilnius
63	1	What is the capital of Peru?	Lima
64	1	What is the capital of Romania?	Bucharest
65	1	What is the capital of Scotland?	Edinburgh
66	1	What is the capital of Seychelles?	Victoria
67	1	What is the capital of Slovakia?	Bratislava
68	1	What is the capital of Suriname?	Paramaribo
69	1	What is the capital of the American state of Arizona?	Phoenix
70	1	What is the largest Muslim country in the world?	Indonesia
71	1	What is the largest country in the world ?	Russian Federation
72	1	What is the largest country in the world?	Russia
73	1	What is the longest river in Europe?	Volga
74	1	What is the name of rocky region that spans most of eastern Canada?	Canadian Shield
75	1	What is the name of the peninsula containing Spain and Portugal?	Iberian Peninsula
76	1	What is the official language in Liechtenstein?	German
77	1	What is the official language of Costa Rica?	Spanish
78	1	What is the only state in the United States that does not have a flag in a shape with 4 edges?	Ohio
79	1	What is the region conjoining Pakistan, India, and China with unknown leadership called?	Kashmir
80	1	What is the smallest country in the world?	Vatican City
81	1	What is the tallest mountain in Canada?	Mount Logan
82	1	What name was historically used for the Turkish city currently known as Istanbul?	Constantinople
83	1	What was the African nation of Zimbabwe formerly known as?	Rhodesia
84	1	Where are the Nazca Lines located?	Peru
85	1	Where is Fort Marlborough located?	Bengkulu
86	1	Where is Hadrian's Wall located?	Carlisle, England
87	1	Where is the Volga River?	Russia
88	1	Where is the ancient city of Petra located?	Jordan
89	1	Where is the city of Haarlem located?	The Netherlands
90	1	Which Borough is the farthest in the north of New York City?	Bronx
91	1	Which Canadian province has Charlottetown as its capital?	Prince Edward Island
92	1	Which English county will you find the University of East Anglia?	Norfolk
93	1	Which European city has the highest mileage of canals in the world?	Birmingham
94	1	Which Oceanian nation is known in Maori as Aotearoa?	New Zealand
95	1	Which UK country features a dragon on their flag?	Wales
96	1	Which city is the capital of Michigan?	Lansing
97	1	Which country claims ownership of the disputed state Kosovo?	Serbia
98	1	Which country does Austria not border?	France
99	1	Which country has the abbreviation "CH"?	Switzerland
100	1	Which country has three capital cities?	South Africa
101	1	Which country inside the United Kingdom does NOT appear on its flag, the Union Jack?	Wales
102	1	Which country is the Taedong River in?	North Korea
103	1	Which country is the home of the largest Japanese population outside of Japan?	Brazil
104	1	Which is the largest city in Morocco?	Casablanca
105	1	Which is the largest freshwater lake in the world?	Lake Superior 
106	1	Which is the only US state located entirely within the Appalachia region?	West Virginia
107	1	Which is the smallest country in the world?	Vatican City
108	1	Which is the world's longest river?	Nile
109	1	Which state of the United States is the smallest?	Rhode Island 
110	1	Which stretch of water connects the Atlantic Ocean to the Mediterranean Sea?	Strait of Gibraltar
111	2	"Cube", "Cube 2: Hypercube" and "Cube Zero" were directed by the same person.	False
112	2	"Make You Feel My Love" was originally written and performed by which singer-songwriter?	Bob Dylan
113	2	"The first rule is: you don't talk about it" is a reference to which movie?	Fight Club
114	2	'74-'75 is a 1993 single from the album Ring by what American band?	The Connells
115	2	According to the Star Wars lore, what is Han Solo's home planet?	Corellia
116	2	After India, which country produces the second most movies per year?	Nigeria
117	2	EDM label Monstercat signs tracks instead of artists.	True
118	2	Ed Koch, the Mayor of New York in 1984, played himself in which Muppets movie?	The Muppets Take Manhattan
119	2	Electronic artists Boys Noize and Skrillex have collaborated and released tracks under what name?	Dog Blood
120	2	Eurobeat is primarily an Italian genre of music.	True
121	2	In "Jurassic World", what is the name of the dinosaur that is a genetic hybrid?	Indominus Rex
122	2	In "Jurassic World", which company purchases InGen and creates Jurassic World?	Masrani Global Corporation 
123	2	In "Rick And Morty", who shot "Mr. Poopybutthole" in the episode "Total Rickall"?	Beth
124	2	In 2006, which band released their debut album "A Fever You Can't Sweat Out"?	Panic! At the Disco
125	2	In Finding Nemo, what was the name of Nemo's mom?	Coral
126	2	In Two and a Half Men, what is Alan Harper's son's name?	Jake
127	2	In order to cut costs, what were most of the extras of Mad Max (1979) paid with?	Beer
128	2	In the 1976 film 'Taxi Driver', how many guns did Travis buy from the salesman?	4
129	2	In the Lord of the Rings: The Two Towers, where are the party of orcs taking the hobbits?	Isengard
130	2	In what year did Clint Eastwood star as Inspector Harry Callahan in the film "Dirty Harry"?	1971
131	2	In what year was the first Transformers movie released?	1986
132	2	In which state of America was the Fresh Prince of Bel-Air born and raised in?	Pennsylvania
133	2	In which year was the Megadeth album "Peace Sells... but Who's Buying?" released?	1986
134	2	Johnny Depp made his big-screen acting debut in which film?	A Nightmare on Elm Street
135	2	La Fenice opera house is in which Italian city?	Venice
136	2	Like his character in "Parks and Recreation", Aziz Ansari was born in South Carolina.	True
137	2	Metallica collaborated with Rowan Atkinson's Mr Bean on a 1992 comic relief single.	False
138	2	Michael Jackson wrote The Simpsons song "Do the Bartman".	False
139	2	Nick Mason is the only member to appear on every Pink Floyd album.	True
140	2	On the show "Rick and Morty", in episode "Total Rickall", who was a parasite?	Pencilvester
141	2	Pink Guy's debut album was "Pink Season".	False
142	2	Rapper Snoop Dogg's real name is 'Cordozar Calvin Broadus, Jr.'.	True
143	2	The Queen song `A Kind Of Magic` is featured in which 1986 film?	Highlander
144	2	The Red Hot Chili Pepper song "Give It Away" is from what album?	Blood Sugar Sex Magik
145	2	The Who's eponymous line, "Teenage Wasteland", appears in which of their songs?	Baba O' Riley
146	2	The author behind the acclaimed novel "Leaving Las Vegas" also wrote an episode of Rugrats.	True
147	2	The color of the pills in the Matrix were Blue and Yellow.	False
148	2	The fictional movie 'Rochelle, Rochelle' features in which sitcom?	Seinfeld
149	2	The film "2001: A Space Odyssey" was released on December 31st, 2000.	False
150	2	The film Mad Max: Fury Road features the Dies Irae  from which composer's requiem?	Verdi
151	2	The heavy metal band Black Sabbath hail from which English city?	Birmingham
152	2	The singer Billie Holiday was also known as "Lady Day".	True
153	2	The song "Mystery Train" was released by artist "Little Junior's Blue Flames" in 1953.	True
154	2	The weapon Clint Eastwood uses in "Dirty Harry" was a .44 Automag.	False
155	2	What TV show is about a grandfather dragging his grandson around on adventures?	Rick & Morty
156	2	What album is the song 'New Slang' by The Shins found on?	Oh, Inverted World
157	2	What breed of dog was Marley in the film "Marley & Me" (2008)?	Labrador Retriever
158	2	What did the first moving picture depict?	A galloping horse
159	2	What does TIE stand for in reference to the TIE Fighter in "Star Wars"?	Twin Ion Engine
160	2	What genre of music did the band Type O Negative play?	Gothic Metal
161	2	What is Brian May's guitar called?	Red Special
162	2	What is not a wind instrument?	Viola
163	2	What is the best selling album of all time from 1976 to 2018?	Thriller
164	2	What is the birth name of Michael Caine?	Maurice Micklewhite
165	2	What is the first track on Kanye West's 808s & Heartbreak?	Say You Will
166	2	What is the name of James Dean's character in the 1955 movie "Rebel Without a Cause"?	Jim Stark
167	2	What is the name of the Artificial Intelligence system in the 1983 film, "WarGames"?	War Operation Plan Response
168	2	What is the name of the first "Star Wars" film by release order?	A New Hope
169	2	What is the name of the main antagonists in Battlestar Galactica?	The Cylons
170	2	What is the name of the race horse that Tony Soprano becomes attached to?	Pie-O-My
171	2	What is the oldest Disney film?	Snow White and the Seven Dwarfs
172	2	What is the opening track on Lorde's Pure Heroine?	Tennis Court
173	2	What is the species of the "Predator" in the 1987 movie "Predator"?	Yautja
174	2	What song on ScHoolboy Q's album Black Face LP featured Kanye West?	THat Part
175	2	What was Marilyn Monroe`s character's first name in the film "Some Like It Hot"?	Sugar
176	2	What was Taylor Swift's 5th album called?	1989
177	2	What was the best selling album of 2015?	Adele, 25
178	2	What was the first music video to be broadcast on MTV?	Video Killed the Radio Star
179	2	What was the name of the planet in "Aliens"?	LV-426
180	2	What's Dr. Doofenshmirtz first name?	Heinz
181	2	What's the most common time signature for rock songs?	4/4
182	2	When did the TV show Rick and Morty first air on Adult Swim?	2013
183	2	Which 80s band is fronted by singer/guitarist Robert Smith?	The Cure
184	2	Which Batman villain is Mark Hamill known for having voiced?	The Joker
185	2	Which Beatle led the way across the zebra crossing on the Abbey Road album cover?	John
186	2	Which Beatles album does NOT feature any of the band members on it's cover?	The Beatles (White Album)
187	2	Which Daft Punk album is the song "Harder, Better, Faster, Stronger" from?	Discovery
188	2	Which actor auditioned for the role of Luke Skywalker?	Kurt Russell
189	2	Which actor from The Young Ones also played Lord Flashheart in one episode of Blackadder II?	Rik Mayall
190	2	Which actress portrayed Dr. Grace Augustine in the James Cameron movie "Avatar"?	Sigourney Weaver
191	2	Which animated movie was first to feature a celebrity as a voice actor?	Aladdin
192	2	Which famous rapper is featured in Jack U (Skrillex and Diplo)'s 2015 single called "Febreze"?	2 Chainz
193	2	Which former boy-band star released hit solo single "Angels" in 1997?	Robbie Williams
194	2	Which member of "The Beatles" narrated episodes of "Thomas the Tank Engine"?	Ringo Starr
195	2	Which movie did NOT feature the late actor John Candy?	Ghostbusters
196	2	Which of the Beatles band members is barefoot on the front cover of the 'Abbey Road' album?	Paul McCartney
197	2	Which singer was featured in Jack U (Skrillex & Diplo)'s 2015 song 'Where Are U Now'?	Justin Bieber
198	2	Which song is NOT by singer Tom Jones?	Never Gonna Give You Up
199	2	Which town is the setting for the Disney movie The Love Bug (1968)?	San Francisco
200	2	Which was the first of Alfred Hitchcock's movies to be filmed in colour?	Rope
201	2	Which year was the first official Youtube Rewind released?	2010
202	2	Who directed the 1973 film "American Graffiti"?	George Lucas
203	2	Who had a US and UK number 1 hit in 1962 with the instrumental, 'Telstar'?	The Tornados
204	2	Who is the director of the 1991 film "Silence of the Lambs"?	Jonathan Demme
205	2	Who is the vocalist and frontman of rock band "Guns N' Roses"?	Axl Rose
206	2	Who played Thanos in Avengers: Infinity War and Avengers: End Game?	Josh Brolin
207	2	Who played the Waitress in the Spam sketch of "Monty Python's Flying Circus"?	Terry Jones
208	2	Who portrayed Han Solo in the Star Wars main film series?	Harrison Ford
209	2	Who sung the opening theme song to the 1995 James Bond film 'Goldeneye'?	Tina Turner
210	2	Who was the first Big Brother US winner to win with a perfect game?	Dan Gheesling
211	2	Who was the oldest member of The Beatles?	Ringo Starr
212	2	Who was the winner of "Big Brother" Season 10?	Dan Gheesling
213	2	Who wrote the musical composition, "Rhapsody In Blue"?	George Gershwin
214	2	Who wrote the song "You Know You Like It"?	AlunaGeorge
215	3	"Yes, America Can!" was this United States politician's de facto campaign slogan in 2004.	George W. Bush
216	3	Adolf Hitler was accepted into the Vienna Academy of Fine Arts.	False
217	3	Adolf Hitler was tried at the Nuremberg trials.	False
218	3	After his loss at the Battle of Waterloo, Napoleon Bonaparte was exiled to which island?	St. Helena
219	3	During the Mongolian invasions of Japan, what were the Mongol boats mostly stopped by?	Typhoons
220	3	George W. Bush lost the popular vote in the 2004 United States presidential election.	False
221	3	Hong Kong was a part of which country's territory before Britain regained it in 1945?	Japan
222	3	How did the Vikings call their short-lived colony in today's Canada?	Vinland
223	3	How long did World War II last?	6 years
224	3	How long did the Warsaw Uprising during World War II last?	63 Days
225	3	How many sonatas did Ludwig van Beethoven write?	32
226	3	How old was Adolf Hitler when he died?	56
227	3	In World War II, Hawker Typhoons served in the Pacific theater.	False
228	3	In what dialogue did Socrates defend himself to the court of Athens? 	The Apology
229	3	In what year did the North American Video Game Crash occur?	1983
230	3	In which country was the Statue of Liberty built and exported to the United States of America?	France
231	3	In which war did the atomic bombings of Hiroshima and Nagasaki occur?	World War II
232	3	In which year was Nelson Mandela released from prison	1990
233	3	On what day did Germany invade Poland?	September 1, 1939
234	3	Pianist Frederic Chopin was a composer of which musical era?	Romantic
235	3	Russia passed a law in 2013 which outlaws telling children that homosexuals exist.	True
236	3	Taiwan officially calls itself "the Republic of China".	True
237	3	The Battle of the Somme in World War I took place in which country?	France
238	3	The Cold War ended with Joseph Stalin's death.	False
239	3	The Fallingwater House, located in Pennsylvania, was designed by which architect?	Frank Lloyd Wright
240	3	The Fourth Crusade lasted from 1095-1099 AD.	False
241	3	The Hagia Sophia was commissioned by which emperor of the Byzantine Empire?	Justinian I
242	3	The Little Entente was an alliance formed against which nation?	Hungary
243	3	The S in Harry S. Truman stands for "Samuel".	False
244	3	The Spitfire L.F. Mk IX had what engine?	Merlin 66
245	3	The Tiananmen Square protests of 1989 were held in Hong Kong.	False
246	3	The United States was a member of the League of Nations.	False
247	3	The creator of the Enigma Cypher and Machine was of what nationality?	German
248	3	The crown of the Empire State Building was originally built for what purpose?	Airship Dock
249	3	The majority of people that lived under the Byzantine Empire called themselves Romans.	True
250	3	The man that shot Alexander Hamilton was named Aaron Burr.	True
251	3	The minigun was designed in 1960 by which manufacturer.	General Electric
252	3	Theresa May was the first female Prime Minister of the United Kingdom.	False
253	3	These two countries held a commonwealth from the 16th to 18th century.	Poland and Lithuania
254	3	To what political party did Abraham Lincoln belong when elected POTUS?	Republican
255	3	Vikings were the first Europeans to discover North America.	True
256	3	What age was King Henry V when he died?	35
257	3	What battle was the longest in World War I, lasting approximately 303 days?	Battle of Verdun 
258	3	What candidate won the 2012 US Presidential Election?	Barack Obama
259	3	What day did the Battle of Gettysburg begin?	July 1, 1863
260	3	What did the first vending machines in the early 1880's dispense?	Post cards
261	3	What event marked the start of World War II?	Invasion of Poland (1939)
262	3	What historical event was Tchaikovsky's 1812 Overture referencing?	The Napoleonic Wars
263	3	What is former United States President Bill Clinton's full name?	William Jefferson Clinton
264	3	What is the bloodiest event in United States history, in terms of casualties?	Battle of Antietam
265	3	What is the historical name of Sri Lanka?	Ceylon
266	3	What is the name of the famous Apache leader who died in 1909 at the age of 70?	Geronimo
267	3	What number does the Roman numeral "D" stand for?	500
268	3	What was Genghis Khan's real name?	Temujin
269	3	What was Napoleon Bonaparte's name before he changed it?	Napoleone di Buonaparte
270	3	What was found in 1946 by two young shepards near a cave?	Dead Sea Scrolls
271	3	What was the code name for the Allied invasion of Southern France on August 15th, 1944?	Operation Dragoon
272	3	What was the last colony the UK ceded marking the end of the British Empire?	Hong Kong
273	3	What was the name of the first permanent English settlement in America?	Jamestown
274	3	What was the name of the planned invasion of Japan towards the end of World War II?	Operation Downfall
275	3	What was the official German currency until 2002?	Mark
276	3	What was the original name of New York City?	New Amsterdam
277	3	What year were the Marian Reforms instituted in the Roman Republic?	107 BCE
278	3	When Christopher Columbus sailed to America, what was the first region he arrived in?	The Bahamas Archipelago
279	3	When did Canada leave the confederation to become their own nation?	July 1st, 1867
280	3	When did Jamaica receive its independence from England? 	1962
281	3	When did construction of the Suez Canal finish?	1869
282	3	When did the Battle of the Bulge end?	January 25, 1945
283	3	When did the Battle of the Somme begin?	July 1st, 1916
284	3	When was Finland's 100th year of being independent?	2017
285	3	When was the "Siege of Leningrad" lifted during World War II?	January 1944
286	3	When was the Grand Patriotic War in the USSR concluded?	May 9th, 1945
287	3	When was the Gregorian Calendar first adopted?	1582
288	3	Where and when was the first cardboard box made for industrial use?	England, 1817
289	3	Where was Napoleon Bonaparte born?	Corsica
290	3	Which Apollo mission was the last one in NASA's Apollo program?	Apollo 17
291	3	Which Australian Prime Minister disappeared in 1967 and was never found?	Harold Holt
292	3	Which Nation did NOT have a Colony in modern-day North America?	Portugal
293	3	Which Nazi General was known as the "Desert Fox"?	Erwin Rommel
294	3	Which South American country fought Great Britain over the Falkland Islands in 1982?	Argentina
295	3	Which U.S. President was famously 'attacked' by a swimming rabbit?	Jimmy Carter
296	3	Which U.S. president is said to have had the longest beard?	Rutherford B. Hayes
297	3	Which US state was the first to allow women to vote in 1869?	Wyoming
298	3	Which WWII tank ace is credited with having destroyed the most tanks?	Kurt Knispel
299	3	Which building was set aflame on August 24th, 1812?	The White House
300	3	Which country gifted the Statue of Liberty to the United States of America?	France
301	3	Which country had an "Orange Revolution" between 2004 and 2005?	Ukraine
302	3	Which day did World War I begin?	July 28
303	3	Which dictator killed the most people?	Mao Zedong
304	3	Which game was the Game of the Year in 2018?	God of War
305	3	Which president erased the national debt of the United States?	Andrew Jackson
306	3	Who assassinated President James A. Garfield?	Charles Guiteau
307	3	Who crowned Charlemagne as Holy Roman Emperor on Christmas Day in 800?	Pope Leo III
308	3	Who is the creator of the soft drink, Dr. Pepper?	Charles Alderton
309	3	Who led France during the "Reign of Terror" ?	Maximilien Robespierre
310	3	Who was the 45th President of the United States?	Donald Trump
311	3	Who was the President of the United States during the signing of the Gadsden Purchase?	Franklin Pierce
312	3	Who was the Prime Minister of Japan when Japan declared war on the US?	Hideki Tojo
313	3	Who was the first Chancellor of a united Germany in 1871? 	Otto Von Bismark
314	3	Who was the first man to travel into outer space?	Yuri Gagarin
315	3	Who was the first president of Kenya?	Jomo Kenyatta
316	3	Who was the first ruler of Haiti after the country had gained its independence?	Jean-Jacques Dessalines
317	3	Who was the first wife of King Henry VIII?	Catherine of Aragon
318	3	Who was the leader of Sweden in the Great Northern War?	Charles XII
319	3	With which Greek philosopher would you associate the phrase, "I know that I know nothing"?	Socrates
320	4	 What color is produced by mixing black and white?	Grey
321	4	According to Bram Stoker's novel, in which British coastal town did Dracula come ashore?	Whitby
322	4	According to Greek Mythology, Atlas was an Olympian God.	False
323	4	According to Greek Mythology, Zeus can control lightning.	True
324	4	According to Norse mythology, Loki is a mother.	True
325	4	Albrecht Durer's birthplace and place of death were in...	Nurnberg
326	4	An Ankh is the Egyptian Hieroglyph for what?	Life
327	4	Ancient Greek and Roman sculptors often colored their statues.	True
328	4	By what name was the author Eric Blair better known?	George Orwell
329	4	By what nickname is Jack Dawkins known in the Charles Dickens novel, 'Oliver Twist'?	The Artful Dodger
330	4	Dracula is destroyed by contact with sunlight	False
331	4	Hel was the daughter of which Norse Mythological figure?	Loki
332	4	Hera is god of...	Marriage
333	4	How many Harry Potter books are there?	7
334	4	In African mythology, Anansi is a trickster and storyteller who takes the shape of which animal?	Spider
335	4	In Greek Mythology, who killed Achilles?	Paris
336	4	In Greek mythology, Hera is the goddess of harvest.	False
337	4	In Greek mythology, who is the god of wine?	Dionysus
338	4	In Margaret Atwood's "The Handmaid's Tale", what is Offred's real name is implied to be?	June
339	4	In Norse mythology, Thor once dressed as a woman.	True
340	4	In Romance of the Three Kingdoms, who was not a member of the Peach Garden Oath?	Zhao Yun
341	4	In most traditions, who was the wife of Zeus?	Hera
342	4	In the "Harry Potter" series, what is Headmaster Dumbledore's full name?	Albus Percival Wulfric Brian Dumbledore
343	4	In the Greek Mythology, the Gorgon can turn those who behold her to stone.	True
344	4	In the Harry Potter universe, who does Draco Malfoy end up marrying?	Astoria Greengrass
345	4	In the Magic: The Gathering universe, the Fallen Empires expansion takes place on which continent?	Sarpadia
346	4	In the Magic: The Gathering universe, which plane does the Homelands expansion take place in?	Ulgrotha
347	4	In the children's book series, where is Paddington Bear originally from?	Peru
348	4	Janus was the Roman god of doorways and passageways.	True
349	4	Leonardo da Vinci was not the creator of the Mona Lisa.	False
350	4	Leonardo da Vinci's Mona Lisa does not have eyebrows.	True
351	4	Neptune's greek name was...	Poseidon
352	4	Nidhogg is a mythical creature from what mythology?	Norse
353	4	Originally, the character Charlie from Charlie and the Chocolate Factory was going to be black.	True
354	4	Painter Piet Mondrian (1872 - 1944) was a part of what movement?	Neoplasticism
355	4	Paul Gauguin moved to which country in 1895?	Tahiti
356	4	Stephen Chbosky wrote the book 'The Perks of Being A Wallflower'.	True
357	4	Talos, the mythical giant bronze man, was the protector of which island?	Crete
358	4	The Japanese god Izanagi successfully returned his wife Izanami from the Underworld.	False
359	4	The Roman god "Jupiter" was first known as "Zeus" to the Greeks.	True
360	4	The Statue of Liberty's official name is "Liberty Enlightening the World".	True
361	4	The book "The Little Prince" was written by...	Antoine de Saint-Exupery
362	4	The novel "Of Mice And Men" was written by what author? 	John Steinbeck 
363	4	The painting "The Starry Night" by Vincent van Gogh was part of which art movement?	Post-Impressionism
364	4	Vincent van Gogh cut off one of his ears.	True
365	4	What French sculptor designed the Statue of Liberty? 	Frederic Auguste Bartholdi
366	4	What animal did Queen Pasipahe sleep with before she gave birth to the Minotaur in Greek Mythology?	Bull
367	4	What book series published by Jim Butcher follows a wizard in modern day Chicago?	The Dresden Files
368	4	What immense structure is referred to in Norse Mythology as the Yggdrasil.	Tree
369	4	What is Ron Weasley's middle name?	Bilius
370	4	What is a fundamental element of the Gothic style of architecture?	pointed arch
371	4	What is the fourth book of the Old Testament?	Numbers
372	4	What is the make and model of the tour vehicles in "Jurassic Park" (1990)?	1989 Toyota Land Cruiser
373	4	What is the name of Sherlock Holmes's brother?	Mycroft Holmes
374	4	What is the name of the Greek god of blacksmiths?	Hephaestus
375	4	What is the name of the Greek god of peaceful deaths?	Thanatos
376	4	What is the name of the Japanese art of folding paper into decorative shapes and figures?	Origami
377	4	What is the name of the author of book series 'Percy Jackson'?	Rick Riordan
378	4	What is the name of the fourth book in Stephen King's The Dark Tower series?	Wizard and Glass
379	4	What is the name of the three headed dog in Harry Potter and the Sorcerer's Stone?	Fluffy
380	4	What is the name of the town in which Lily and James Potter are buried?	Godric's Hollow
381	4	What nationality was the famous artist Van Gogh?	Dutch
382	4	What nationality was the surrealist painter Salvador Dali?	Spanish
383	4	What position does Harry Potter play in Quidditch?	Seeker
384	4	What was the first ever entry written for the SCP Foundation collaborative writing project?	SCP-173
385	4	What was the first successful and commercially viable photographic technique?	The Daguerreotype
386	4	What was the major distinction between the English and French Gothic styles of architecture?	Fan vaulting
387	4	What weakpoint of Achilles was expoited by the Trojan prince, Paris?	Heel
388	4	What year was the Mona Lisa finished?	1504
389	4	What's Harry Potter's dad's name?	James Potter
390	4	Which Greek sculptor designed the Athena Parthenos statue inside the Parthenon?	Phidias
391	4	Which Russian author wrote the epic novel War and Peace?	Leo Tolstoy
392	4	Which art movement was Pablo Picasso known for co-founding?	Cubism
393	4	Which artist is famous for cutting off his ear?	Vincent van Gogh
394	4	Which artist's studio was known as 'The Factory'?	Andy Warhol
395	4	Which author co-wrote "The Communist Manifesto" alongside Karl Marx?	Friedrich Engels
396	4	Which classic book opens with the line "Call me Ishmael"?	Moby Dick
397	4	Which classic horror character killed Elizabeth Lavenza?	Frankenstein's Monster
398	4	Which famous book is sub-titled 'The Modern Prometheus'?	Frankenstein
399	4	Which famous spy novelist wrote the childrens' story "Chitty-Chitty-Bang-Bang"?	Ian Fleming
400	4	Which fictional English county was the setting for Thomas Hardy's novels?	Wessex
401	4	Which is NOT a book in the Harry Potter Series?	The House Elf
402	4	Which painting was not made by Vincent Van Gogh?	The Ninth Wave
403	4	Which time signature is commonly known as "Cut Time?"	2/2
404	4	Who designed the Chupa Chups logo?	Salvador Dali
405	4	Who did Hippomenes defeat in a footrace?	Atalanta
406	4	Who is the Egyptian god of reproduction and lettuce?	Min
407	4	Who is the God Loki's son? 	Fenrir 
408	4	Who is the author of the series "Malazan Book of the Fallen"?	Steven Erikson
409	4	Who is the father of Icarus, who flew too close to the sun?	Daedalus
410	4	Who is the god of war in Polynesian mythology?	'Oro
411	4	Who is the protagonist of the book: "The Catcher in the Rye" by J.D. Salinger	Holden Caulfield
412	4	Who painted "American Gothic"?	Grant Wood
413	4	Who painted "Swans Reflecting Elephants", "Sleep", and "The Persistence of Memory"?	Salvador Dali
414	4	Who painted The Starry Night?	Vincent van Gogh
415	4	Who painted the Mona Lisa?	Leonardo da Vinci
416	4	Who painted the Sistine Chapel?	Michelangelo
417	4	Who painted the painting "Nighthawks"?	Edward Hopper
418	4	Who sculpted the statue of David?	Michelangelo
419	4	Who was the King of Gods in Ancient Greek mythology?	Zeus
420	4	Who was the Roman god of fire?	Vulcan
421	4	Who wrote "A Tale of Two Cities"?	Charles Dickens
422	4	Who wrote "Harry Potter"?	J.K. Rowling
423	4	Who wrote the "A Song of Ice And Fire" fantasy novel series?	George R. R. Martin
424	4	Who wrote the novel 'Fear And Loathing In Las Vegas'?	Hunter S. Thompson
425	4	Who wrote the young adult novel "The Fault in Our Stars"?	John Green
426	5	"Windows NT" is a monolithic kernel.	False
427	5	A Mac is not a PC	False
428	5	A person can get sunburned on a cloudy day.	True
429	5	A slug's blood is green.	True
430	5	Approximately what percentage of Earth's atmosphere is Oxygen?	21%
431	5	Complete the following analogy: Audi is to Volkswagen as Infiniti is to ?	Nissan
432	5	Coulrophobia is the irrational fear of what?	Clowns
433	5	During World War 2, with tank was the most fear by the allies?	PanzerKampfwagen V Panther
434	5	During the  early parts of the Vietnam War the M16 had a record for having bad reliability	True
435	5	Elephants are physically unable to jump.	True
436	5	For what reason would a spotted hyena "laugh"?	Nervousness
437	5	Gannymede is the largest moon of which planet?	Jupiter
438	5	Generally, which component of a computer draws the most power?	Video Card
439	5	How many bits are commonly in a single byte?	Eight bits
440	5	How many cores does the Intel i7-6950X have?	10
441	5	How many kilobytes in one gigabyte (in decimal)?	1000000
442	5	How many legs is it biologically impossible for a centipede to have?	100
443	5	How many moons does the Earth have?	1
444	5	How many planets are there in the Solar System?	8
445	5	How many zeros are there in a googol?	100
446	5	In 2016, the IUCN reclassified the status of Giant Pandas from endangered to vulnerable.	True
